symbol,name,price,market_cap,volume_24h,percent_change_24h
PEPE,Pepe,0.0010360244229929325,0.0,28348.92740464,3.16407696
PERL,PERL.eco,0.0003881031044961533,190534.9143127514,75833.22640342,6.37350224
PERP,Perpetual Protocol,0.28225072961544156,18629156.955330387,12622285.77140249,8.46607331
PHA,Phala Network,0.11295809478194141,90637529.16337788,25847246.33250994,10.00369059
PHB,Phoenix,0.5508836663867139,31492584.110644486,29883531.71774708,20.93035218
PIVX,PIVX,0.14890437928584255,14094865.073684756,5161804.69893202,7.74364066
PIXEL,Pixels,0.043029416169751235,128126500.93981388,38728285.6948381,22.04398872
PLN,Plearn,0.02396168323498487,2062231.2372391834,74343.33746344,6.09751927
PNT,pNetwork,0.0028426244623446706,253703.8341635559,79366.84942424,4.23734763
PNUT,Peanut the Squirrel,0.2910318396587558,290988794.367042,466055154.56020296,16.97345675
POL,POL (prev. MATIC),0.22939972614952667,2401002215.6744075,214500814.53273016,10.05631549
POLS,Polkastarter,0.1931352447642806,19160876.547706094,3200505.84148854,4.63134632
POLY,Polytrader by Virtuals,0.0014183527114265963,0.0,103480.88425664,-0.3600786
POLYX,Polymesh,0.14296799270204247,139962483.26235068,8073944.46894684,7.91276737
POND,Marlin,0.008775708636354067,71911117.00771515,7709903.93874877,5.52858615
PORTAL,Portal,0.07890237757425261,45146084.19984174,171319038.55923155,95.22776412
PORTO,FC Porto Fan Token,0.8603977287956047,9746763.016666178,4855013.71803106,8.91298568
POWR,Powerledger,0.17289398742878032,98153820.35386877,9858558.58044437,7.06667158
PPT,Pop Social,0.39514442930766525,0.0,16694577.93306194,-1.38190969
PROM,Prom,7.228503597014138,131920190.645508,6162494.73587018,2.87973824
PROS,Prosper,0.04665482169562581,2397815.929904675,95200.21210433,-0.26629949
PSG,Paris Saint-Germain Fan Token,1.6226280426411321,16055789.275342975,7479387.87734959,9.1616678
PUNDIX,Pundi X (New),0.3247987413995225,83923623.34383142,14820245.57897699,4.25306924
PYR,Vulcan Forged (PYR),1.0660056577357933,45853084.41298699,9885609.49836936,10.32755919
PYTH,Pyth Network,0.11944253645989232,686792881.8757693,61730730.59629957,12.68836384
QI,QiSwap,0.001713438066862255,0.0,125006.76988618,2.07341876
QKC,QuarkChain,0.0072880091664327285,52033150.68003718,6508237.7397699,4.17565284
QNT,Quant,116.92618239968746,1411619165.451638,37787493.23291954,5.89305291
QTUM,Qtum,2.282817550501397,241341473.4699995,67897826.29740049,8.57580103
QUICK,Quickswap [New],0.022693725609788332,17374648.158655424,8707697.25338477,9.05655242
RAD,Radworks,0.6722859752601211,34673807.271774106,15475565.48938132,6.43092126
RAMP,RAMP,0.04290100918610291,20499764.17421584,0.0,1.28863178
RARE,SuperRare,0.05707727432306431,47047294.305772945,19652073.53322933,9.52486895
RAY,Raydium,2.8526869255151768,764944216.417429,142630223.8294042,16.41263719
RDNT,Radiant Capital,0.023273855711993786,30055558.7094477,12054984.02176851,14.14532841
RED,RED,1492.95201790365,0.0,24861.53589718,-0.29709707
REEF,Reef,0.00031827294593533286,6688726.913441068,3626473.22889037,8.59210867
REI,REI Network,0.01799801359891042,17098112.9189649,6244770.90025428,7.98032033
REN,Ren,0.009096016997273252,9089927.035264973,959762.16579196,2.90558201
RENDER,Render,3.825687660647597,1982198838.405149,154549704.51514342,13.21152188
REP,Augur,0.6930358029751967,7623393.832727164,118585.77601325,2.55803747
REQ,Request,0.15026661445553308,123849489.36515452,4006069.15822096,3.5825676
RESOLV,Resolv,0.21629166772719266,33687427.24851026,402648232.6421526,55.57811964
REZ,Renzo,0.01416933803371329,44076019.04434796,276989165.2257947,50.60394784
RGT,Rari Governance Token,0.06851586299581952,854531.6103179087,0.0,0.0
RIF,Rifampicin,0.002420298530392881,2419379.2777088126,1862393.3852653,6.32160375
RLC,iExec RLC,1.0505560010368873,76041920.24029705,7362075.07797096,10.09673811
RON,Ronin,0.5372806408795354,354196722.0424053,11784291.13760528,6.8378892
ROSE,Oasis,0.029873485482404122,221120074.1268189,23226127.43761897,12.27210876
RPL,Rocket Pool,6.159895287454639,132717120.51123628,15013856.56873383,15.93739901
RSR,Reserve Rights,0.008287269545302862,485319097.7169463,34749309.59997546,10.07301371
RUNE,Rune,1.5410139313044344,7662.425800324251,1770640.44878872,9.27121399
RVN,Ravencoin,0.014818922299096295,227495927.2455827,60467714.99459824,12.23686431
S,Sonic,0.35406966550974306,1019720636.6680601,216383814.3482492,12.15890416
SAGA,Saga,0.3135939428443037,84705498.3789425,122370498.2360091,27.66000905
SAHARA,Sahara AI Coin,0.057659298482427276,0.0,6192642.75154387,131.18499482
SAND,The Sandbox,0.2961122021947803,761982329.001051,94950878.60312258,9.52475478
SANTOS,Santos FC Fan Token,2.108630270296764,24346374.34206197,9444474.69144458,5.78254439
SC,Shark Cat,0.005088151747812447,5036738.61515156,1873675.62173048,18.42759996
SCR,Scroll,0.3398619417842734,64573768.939011954,27745480.50972303,17.50912256
SCRT,Secret,0.18206532631803118,56892400.47700674,8206272.77510981,10.37150938
SEI,Sei,0.3400151902538614,1889445522.356798,825406020.0485398,29.03290985
SFP,SafePal,0.5082593417072678,254129670.8536339,8595602.37749344,7.77455205
SHELL,MyShell,0.16974407890697224,49112620.163748376,39203115.20152975,9.95863468
SHIB,SHIB ON SOLANA,1.3578282591020943e-05,0.0,23163714.37654795,9.15904
SIGN,Sign,0.07375716007952343,88508592.09542812,32150622.564782,9.13299069
SKL,SKALE,0.021116246632619788,125052580.58453241,70593859.10628225,14.81388095
SKY,Sky,0.08406829140996273,1789315985.8325968,8557849.86515363,2.96143185
SLF,Self Chain,0.06758551601560786,11286781.174606513,14022749.44803214,6.83773997
SLP,Smooth Love Potion,0.0015171746528035478,54564010.58530955,10072683.94521168,12.16992258
SNM,SONM (BEP-20),0.00020419840521661165,67857.62861214251,0.0,27.18854921
SNT,Status,0.028686286122227737,114869590.76747535,38135129.07099218,4.36502495
SNX,Synthetix,0.6732290307823663,231231428.37631783,19798179.80304749,10.87862227
SOL,Solana,165.20201301595193,88553666162.27681,7141283632.507949,4.86102836
SOLV,Solv Protocol,0.04437182886540337,65785673.475847036,46347324.25190073,5.92278602
SOPH,SophiaVerse,0.0038000586317662602,0.0,151557.24197955,2.69773558
SPARTA,Spartan Protocol,0.0008973924795838414,67109.48273060186,0.0,7.54266861
SPELL,Spell Token,0.0005132514865971654,83972565.47229129,16044142.25895927,8.41535189
SPK,Spark,0.035716568029469306,34866258.750983484,92074651.62794025,13.56991352
SRM,Serum,0.013964789951310657,3676156.5083873,228393.5936906,9.8564014
SSV,ssv.network,9.290928217397008,123307548.9818187,36940625.97062614,14.29048322
STEEM,Steem,0.1424078436284509,73801869.53018735,12573732.87829595,5.83585958
STG,Stargate Finance,0.16913699439244437,34561185.76715334,9364038.4407347,6.2227751
STMX,StormX,0.0001088777036550439,1344847.741125248,521151.19847183,8.27390137
STO,StakeStone,0.08939208542792951,20143016.553296085,164940942.59481642,2.31886947
STORJ,Storj,0.2854283769626258,118159749.56949735,19959349.05909473,8.12077362
STORM,Storm Trade,0.014500643131695152,3744487.8078091736,734754.24442829,-6.5710013
STRAX,Stratis [Old],0.04822507023040365,0.0,1823731.68132651,5.52872218
STRK,Strike,6.295691619973081,35352570.50518606,27743534.85163397,1.25029464
STX,Stacks,0.7583620249328339,1163284861.7658045,60037256.74110938,9.74686782
SUI,Sui,3.5231398395158875,12172501883.335407,1969553413.1655326,8.42337991
SUN,Sun [New],0.018097139930505258,346494891.2097825,41469075.78259344,2.85175639
SUPER,SuperVerse,0.7916254760927769,479326017.6461642,31780767.88984857,13.13961478
SUSD,sUSD,0.9411352984663565,37754629.74537253,126834.66497447,0.79472059
SUSHI,SushiSwap,0.7456534230014868,205312758.43800277,70524867.59610562,12.44626686
SWRV,Swerve,0.004888995896308219,90539.29375203965,76888.81797721,6.70686382
SXP,Solar,0.1981899009416815,128620920.60805291,9308776.80511541,7.90186957
SXT,Space and Time,0.08749114772627184,122487606.81678058,60335135.1596563,8.73884948
SYN,Synapse,0.12113009593662347,22074771.95357146,21899230.9159367,4.52395398
SYRUP,Maple Finance,0.5554513526734766,666672141.2402344,212497717.38444963,15.26119615
SYS,Syscoin,0.04382543048092755,36078143.075290434,4813178.55973531,14.43224948
T,Threshold,0.017085376220552253,173079532.3905738,17101348.93321865,6.79741529
TAO,Bittensor,392.143169054764,3681222431.627299,254432209.56186977,12.73833519
TCT,TokenClub,0.00044839133803497845,0.0,82826.57302345,3.38251654
TFUEL,Theta Fuel,0.036142662160243075,253044881.03135672,6482030.3646557,4.56870042
THE,THENA,0.2902034635929923,31028263.89586637,35789653.65434933,17.52240352
THETA,Theta Network,0.8162837563046388,816283756.3046387,58204214.53372764,10.73041157
TIA,Celestia,1.9341085895104146,1364061585.5446086,221377122.14964792,13.40867884
TKO,Toko Token,0.15167252444987897,25582187.31716782,3070749.41175827,12.44338124
TLM,Alien Worlds,0.005241175352794708,30688360.205093384,17023491.13411354,13.31947044
TNSR,Tensor,0.14342033706088192,56421444.14794167,18716392.75958072,17.43916215
TON,TON Token,2.0136003366893647,0.0,415497.01871469,-30.056065
TORN,Tornado Cash,10.639015723893662,55962964.43260379,141869.43555835,7.14436982
TRB,Tellor,42.727157928554334,114660464.65917198,67675518.24126177,9.8639141
TRIBE,Tribe,0.42814318728728423,0.0,216349.04261487,5.14539946
TROY,TROY,0.00012281142363253,1228114.2363253,1004288.36206536,9.49598869
TRU,Truebit,0.15866671872302912,0.0,65255.89468697,6.98779247
TRUMP,Donald Trump,5.803943533190311e-05,0.0,54576.96640813,0.00149959
TRX,TRON,0.29628664927870163,28077704167.15611,709446937.7858279,1.83492302
TST,[Fake] Test (testtoken.me),1.358957565179812e-05,0.0,243588.56290892,170.64718682
TURBO,Based Turbo,1.1770076920874534e-05,0.0,32984.99419516,2.68399395
TUSD,TrueUSD,0.9976885965106879,493372059.11163634,50689488.99664008,-0.0219725
TUT,Tutorial,0.06292610940662106,52737105.21110319,45543678.62600861,2.52303819
TWT,Trust Wallet Token,0.763398352379775,318069847.179198,15248394.04082101,4.91633982
UFT,UniLend,0.00687362709830407,630115.2007282024,55062.7065053,31.50948934
UMA,UMA,1.200161431866202,105899101.5430355,20673952.52347068,8.53323554
UNFI,Unifi Protocol DAO,0.1631387803873139,1557755.132242083,628437.39831648,-3.58650138
UNI,UNI,0.0006925578367723793,692557.8367723792,18243.71273439,25.67734294
USD1,World Liberty Financial USD,0.9999249965824493,2208681347.9247284,646592890.5430311,-0.01889428
USDC,USDC,0.9998724771203509,62824934343.55906,20025143743.385185,-0.01183015
USDP,USDP Stablecoin,1.0000002625228288,0.0,2986726.72233655,-0.03111582
USDS,TheStandard USD,0.9867880535755912,277231.4033611786,27557.30514653,0.27465855
USTC,Terra Classic USD (Wormhole),0.014153196075737345,0.0,2029759.69159812,7.66070079
USUAL,Usual,0.09079840032788868,96141898.69703804,69573995.65995345,27.33692373
UTK,xMoney,0.03113804609260665,21924676.42537414,8202467.49198419,11.14933968
VAI,Vyvo AI,2.088012609176876,0.0,269113.83284332,8.49600452
VANA,Vana,5.082269564459268,152894997.5771926,35039522.06395779,11.96093375
VANRY,Vanar Chain,0.036363785416763945,70402655.15837371,17165426.50119358,21.27585434
VET,VeChain,0.02498467546976225,2148308349.061489,73363961.03245358,10.91943632
VGX,VGX Token,0.004540458258938296,2247980.6663368167,918614.15056379,0.89880848
VIA,Octavia AI,0.021515336119833004,0.0,205822.15866135,0.49323383
VIB,Viberate,0.0006394791936308371,127892.64133019927,0.0,-0.01117732
VIBE,Vibe Cat (Jupiter Studio),0.019898307751581402,1591349.04601843,6244184.47523965,-23.0185581
VIC,Viction,0.4512905093133256,54913990.94101439,139593865.15990004,35.44290557
VIDT,VIDT DAO,0.0005521786413778411,485790.362352432,650209.90338732,-1.69678066
VIRTUAL,Virtuals Protocol,1.8438053061695239,1207894477.8819323,415532284.00789845,14.67195121
VITE,VITE,0.0001707711193005481,190231.53571801283,38204.61171325,-0.2510137
VOXEL,Voxies,0.06150710553059098,14962371.07456793,24226635.73194059,14.33720203
VTHO,VeThor Token,0.0021297036802877182,195095689.67416316,7837889.16475142,6.5342401
W,Wormhole,0.08019367444667316,374050326.4962875,91616069.15735641,16.72947896
WAN,Wanchain,0.1234696733756784,24514886.348933883,7929530.54089473,6.09994983
WAVES,Waves,1.0721799752863128,126786004.72690983,35005421.09269452,4.69815914
WAXP,WAX,0.022442300088468186,99108328.31284928,7371338.56899212,8.1220941
WCT,WalletConnect Token,0.3521377243488223,65568044.27375071,101180998.36986116,10.18927469
WIF,DOGWIFHOOD,0.00012198992556352703,121858.19754817554,0.0,7.97525827
WIN,WINkLink,5.410865902513472e-05,53767875.07444281,35878594.43990581,4.33404981
WING,Wing Finance,0.15810058515935577,806770.6364938729,206706.00245683,5.17862226
WLD,Worldcoin,1.0889044229164921,1874362362.9611592,470602470.44238603,16.73200902
WOO,WOO,0.08098620248266053,154622386.3517662,16757264.93253577,12.07946185
WRX,WazirX,0.022674741225689878,8658505.765605444,132754.60711622,9.09962601
XAI,SideShift Token,0.15843626463661725,22862311.476762533,17586.33008721,0.87804977
XEC,eCash,2.1076686675452752e-05,419230545.32585,14735798.54135127,8.27184779
XEM,NEM,0.0020220345611168815,18198311.0480299,5746894.68975039,3.22566688
XLM,Stellar,0.3297523606785629,10233637488.719442,718703575.9487149,13.17958351
XMR,Monero,325.1662691309254,5998258948.061143,143692689.9023452,0.61211841
XNO,Xeno Token,0.00010502139302626085,124299.00881752747,53867.86960006,4.98226434
XRP,HarryPotterObamaPacMan8Inu,0.006221086999004385,507625.2521597393,687.74048838,8.88882943
XTZ,Tezos,0.6096264791819784,640383517.6197252,30248661.57457105,7.33634096
XUSD,StraitsX USD,1.0000805938461559,62495436.95273306,14586390.98269557,-0.03154387
XVG,Verge (ETH),0.00020548289231265396,0.0,21510.96412778,22.26609228
XVS,Venus,6.50908451884925,106844102.62597367,14526677.23725518,6.48099442
YFI,yearn.finance,5724.89908988454,193555021.73022768,25974385.6649952,6.3900938
YFII,DFI.Money,81.68081824853498,3152552.861120456,333413.31944185,14.29876968
YGG,Yield Guild Games,0.17987539217130608,95128236.66171329,30007755.15265674,11.32704365
ZEC,Zcash,43.0831858041114,721542930.0717056,84332696.16990246,6.68225778
ZEN,Horizen,8.440448091534376,136118262.32736573,18181947.72559524,9.48356622
ZIL,Zilliqa,0.012236771546632564,238395448.72509968,21566843.64610573,8.48092167
ZK,ZKsync,0.06017462400132122,432362088.1478288,74007307.85775557,21.17174747
ZRO,LayerZero,2.1730377181884966,261249790.78776422,81243750.6087333,12.50637976
ZRX,0x Protocol,0.2562259907214773,217381249.85306805,35111179.64032014,9.19406706
1INCHDOWN,1INCHDOWN,,,739751.74312519,15.92407634
1INCHUP,1INCHUP,,,721332.98539995,-13.58284888
AAVEDOWN,AAVEDOWN,,,0.0,0.0
AAVEUP,AAVEUP,,,0.0,0.0
ADADOWN,ADADOWN,,,0.0,0.0
ADAUP,ADAUP,,,0.0,0.0
ANC,Anoncoin,,,0.0,0.0
ANY,Anyswap,1.9946390326955656,0.0,0.0,9.04818878
APPC,AppCoins,,,0.0,0.0
ARS,Aquarius Loan,0.0008022168566387137,0.0,0.0,15.44081326
AUD,Aussie Digital,0.015700075697837643,0.0,0.0,0.0
BCC,BitConnect,,,0.0,0.0
BCHABC,Bitcoin Cash ABC [IOU],,,58429525.4844308,-20.4321
BCHDOWN,BCHDOWN,,,0.0,0.0940181
BCHUP,BCHUP,,,0.0,0.09271149
BCPT,Blockmason Credit Protocol,,,0.0,0.0
BDOT,BabyDot,,,0.0,0.3613964
BGBP,Binance GBP Stable Coin,,,0.0,0.03179265
BKRW,Binance KRW,,,0.0,-0.01118902
BNBDOWN,BNBDOWN,,,0.0,-0.00194502
BNBUP,BNBUP,,,0.0,-0.00130056
BNSOL,Binance Staked SOL,175.60359752810226,1559141620.5635927,13095514.83972678,4.96031598
BOT,Botcoin,,,0.0,0.0
BRD,Bread,,,0.0,0.0
BRL,Borealis,,,,
BTCDOWN,BTCDOWN,,,0.0,-0.00203563
BTCUP,BTCUP,,,0.0,-0.0014305
BVND,Binance VND,,,0.0,0.0
BZRX,bZx Protocol,,,0.0,0.0
CMT,Comet,0.006222502665618999,0.0,0.0,0.0
CND,Cindicator,0.00022694341953276184,0.0,0.0,-0.45016841
COVER,COVER Protocol,,,0.0,0.0
DAR,Digital Asset Rights Token,,,0.0,0.0
DGD,DarkGold,,,,
DLT,Agrello,0.0007711897623669735,0.0,0.0,0.0
DOCK,Dock,,,0.0,0.0
DOTDOWN,DOTDOWN,,,0.0,0.0
DOTUP,DOTUP,,,0.0,0.0
DREP,DREP [old],,,27585093.74743267,-19.16705867
EDO,Eidoo {Old},,,595347.31157288,-0.406455
ENG,Enigma,,,0.0,0.0
EOSDOWN,EOSDOWN,,,0.0,0.0
EOSUP,EOSUP,,,,
ERD,ELDORADO TOKEN,,,,
ETHDOWN,ETHDOWN,,,7387197.47298529,2.87866959
ETHUP,ETHUP,,,0.0,-0.00087624
EVX,Everex,,,0.0,0.0
FILDOWN,FILDOWN,,,3061688.58241771,-18.20224868
FILUP,FILUP,,,4735907.96310357,16.33262021
FTM,Fantom (Migrated to Sonic),,,46269353.1589021,-0.70781803
GBP,Good Boy Points,,,,
GNT,GreenTrust,6.45472597239793e-10,0.0,0.0,2.70378579
GVT,Genesis Vision,,,0.0,0.0
HC,Huskycoin,,,0.0,0.0
ICN,iCoin,,,0.0,-8.247e-05
LEND,Lendle,0.009722248456179628,0.0,1284.05936622,5.19913048
LINKDOWN,LINKDOWN,,,0.0,0.0
LINKUP,LINKUP,,,0.0,0.0
LTCDOWN,LTCDOWN,,,0.0,0.0
LTCUP,LTCUP,,,0.0,0.0
LUN,Lunyr,0.014154238437963321,0.0,0.0,0.0
MATIC,Polygon,,,1267062.58777204,2.78247204
MCO,MCO,,,0.0,0.35010629
MDA,Moeda Loyalty Points,,,0.0,0.0
MFT,Mainframe,0.0017221688937088925,0.0,0.0,0.0
NANO,Nanomatic,,,0.0,0.0
NAS,Nebulas,0.00022002240349598272,0.0,4834.18861458,-24.15411391
NAV,Navio,0.05426258407749718,0.0,0.0,0.79983028
NCASH,Nutcash,0.008322775216023228,0.0,0.0,7.28546145
NEBL,Neblio,,,0.0,0.0
NGN,CryptoNijigen,,,0.0,0.0
NPXS,Pundi X (Old),9.126612732480947e-05,0.0,2.44478484,7.62686521
NU,NuCypher,0.054353844374274936,0.0,0.0,1.97924148
NXS,Nexus,0.017511793115630416,0.0,28.85815206,-2.74329617
ORN,Orion,0.27465426844796426,0.0,0.0,-16.3579865
OST,OST,,,0.0,0.0
PHX,Phoenix Blockchain,0.010984056030283362,0.0,0.0,0.0075909
PLA,Plair,,,0.0,0.0
POA,POA Network,0.022959459464548398,0.0,0.0,0.0
POE,Portal Network,0.3061740440851809,0.0,0.0,0.0
QLC,QLC Chain,,,0.0,-47.18849952
RCN,Ripio Credit Network,0.0003639053789506331,0.0,702.96602663,7.62686521
RDN,Raiden Network Token,0.002323520997955504,0.0,4.55921805,7.62686521
RENBTC,renBTC,16486.930155838745,5438934.6293171,34.80154348,7.62686521
SALT,SALT,,,0.0,0.0
SNGLS,SingularDTV,,,0.0,208.93089318
SUB,Substratum,0.0002332524235102,0.0,0.0,0.0
SUSHIDOWN,SUSHIDOWN,,,,
SUSHIUP,SUSHIUP,,,1939010.43547737,-70.15019336
SXPDOWN,SXPDOWN,,,0.0,0.0
SXPUP,SXPUP,,,0.0,0.0
TNB,Time New Bank,,,0.0,0.0
TNT,Titan Token,0.001791880757504439,0.0,0.0,0.89261128
TOMO,[deprecated]Tomo Cat,,,,
TRIG,Triggers,,,0.0,0.0937732
TRXDOWN,TRXDOWN,,,0.0,0.0
TRXUP,TRXUP,,,0.0,0.0
TRY,Trias (Old),,,0.0,0.03617983
UNIDOWN,UNIDOWN,,,0.0,0.0
UNIUP,UNIUP,,,0.0,0.0
UST,Ultra Salescloud,,,0.0,0.0
VEN,ImpulseVen,0.016788145912832977,0.0,0.0,0.0
WABI,Wabi,,,0.0,0.0
WBETH,Wrapped Beacon ETH,3207.171354876462,9185607682.843493,23312994.05053607,7.33548245
WBTC,Wrapped Bitcoin,117632.65753245569,15176758403.938875,425936909.5030638,6.16820121
WINGS,Wings,0.0028723924086223795,0.0,0.0,0.0
WNXM,Wrapped NXM,57.31745865592243,38307705.55030931,414899.40368862,0.1743008
WPR,WePower,,,0.0,0.0
WTC,Waltonchain,,,0.0,0.0
XLMDOWN,XLMDOWN,,,2667850.54142593,88.82371771
XLMUP,XLMUP,,,1183570.16186332,-54.09352065
XRPDOWN,XRPDOWN,,,0.0,0.0
XRPUP,XRPUP,,,0.0,0.0
XTZDOWN,XTZDOWN,,,0.0,0.0
XTZUP,XTZUP,,,0.0,0.0
YFIDOWN,YFIDOWN,,,214848.46611664,11.05926634
YFIUP,YFIUP,,,118096.23554206,-7.76916789
YOYO,YOYO,,,0.0,0.0
